(title "Circumferential Averages")
(labels "Radius" "Axial Velocity")

((xy/key/label "")
0.142018	1.31844
0.14203	2.99609
0.142063	6.38908
0.142074	5.6631
0.142078	6.57548
0.142142	9.34424
0.142152	9.34493
0.142153	9.34499
0.142161	9.34553
0.1422	10.2792
0.142264	11.7438
0.142265	11.744
0.142268	11.7442
0.142268	11.7442
0.142272	11.7445
0.142276	11.7448
0.142283	11.7454
0.142444	13.6995
0.142455	13.9433
0.142457	13.9435
0.142458	13.9437
0.14246	13.9438
0.142463	13.9441
0.142466	13.9444
0.142467	13.9444
0.142467	13.9445
0.142468	13.9446
0.142474	13.9452
0.142622	15.3477
0.142736	16.4464
0.142738	16.4468
0.142739	16.447
0.14274	16.4468
0.142741	16.4468
0.142741	16.4469
0.142742	16.4472
0.142743	16.4472
0.142744	16.4474
0.142747	16.4475
0.142749	16.4478
0.14275	16.448
0.14275	16.4479
0.142755	16.4486
0.142756	16.4488
0.142891	17.4371
0.143115	19.1243
0.143124	19.1256
0.143126	19.1257
0.143127	19.1256
0.143128	19.1258
0.143128	19.1257
0.143128	19.1258
0.143129	19.1256
0.143129	19.1259
0.14313	19.126
0.143132	19.1264
0.143132	19.1262
0.143132	19.1266
0.143133	19.1263
0.143134	19.1267
0.143135	19.1269
0.143135	19.1267
0.143135	19.127
0.143138	19.1274
0.143138	19.1269
0.143147	19.128
0.143309	19.6219
0.143636	20.5495
0.143639	20.5504
0.14364	20.5501
0.14364	20.5506
0.14364	20.5499
0.143643	20.551
0.143643	20.5506
0.143643	20.551
0.143644	20.5508
0.143644	20.551
0.143644	20.5507
0.143645	20.5509
0.143647	20.5517
0.143648	20.5518
0.143648	20.5513
0.14365	20.5515
0.14365	20.5515
0.143651	20.5521
0.143653	20.5521
0.143654	20.5524
0.143655	20.5526
0.143655	20.5528
0.143656	20.5524
0.143658	20.5532
0.143658	20.5532
0.143659	20.5532
0.14366	20.5536
0.143665	20.5544
0.1441	20.7698
0.144288	20.8593
0.14429	20.8595
0.14429	20.8598
0.144295	20.8601
0.144295	20.8603
0.144295	20.8603
0.144295	20.8604
0.144297	20.8606
0.144297	20.8606
0.144297	20.8606
0.144297	20.8609
0.144298	20.8609
0.1443	20.8611
0.1443	20.8609
0.1443	20.8609
0.144301	20.8613
0.144301	20.8613
0.144302	20.8613
0.144302	20.8615
0.144303	20.8616
0.144303	20.8616
0.144303	20.8614
0.144305	20.8618
0.144305	20.8618
0.144305	20.862
0.144305	20.8618
0.144306	20.8621
0.144306	20.8621
0.144307	20.8622
0.144308	20.8622
0.144308	20.8625
0.144313	20.863
0.144313	20.863
0.144314	20.8632
0.144322	20.8643
0.145012	20.8887
0.145094	20.8919
0.145096	20.8922
0.145098	20.8926
0.145099	20.8928
0.1451	20.8928
0.145101	20.893
0.145102	20.893
0.145103	20.8934
0.145103	20.8936
0.145104	20.8933
0.145104	20.8936
0.145104	20.8934
0.145105	20.8938
0.145105	20.8936
0.145105	20.8939
0.145106	20.8937
0.145106	20.8938
0.145107	20.894
0.145108	20.8939
0.145108	20.8942
0.145109	20.8943
0.145109	20.8943
0.14511	20.8942
0.145111	20.8948
0.145111	20.8948
0.145111	20.8945
0.145111	20.8947
0.145111	20.8945
0.145111	20.8949
0.145112	20.8948
0.145112	20.8945
0.145113	20.8946
0.145113	20.895
0.145114	20.8951
0.145115	20.8952
0.145116	20.8954
0.145117	20.8953
0.145117	20.8955
0.145117	20.8951
0.145117	20.8951
0.145118	20.8957
0.145118	20.8953
0.1457	21.1839
0.146037	21.3706
0.146046	21.3719
0.146046	21.3724
0.14605	21.3727
0.14605	21.3724
0.146054	21.3742
0.146054	21.3743
0.146054	21.3736
0.146054	21.3743
0.146055	21.3734
0.146056	21.3737
0.146056	21.3737
0.146056	21.3744
0.146056	21.3735
0.146057	21.3734
0.146057	21.3737
0.146057	21.3734
0.146057	21.374
0.146058	21.3748
0.146059	21.3748
0.146059	21.3746
0.14606	21.3749
0.14606	21.3748
0.14606	21.3739
0.14606	21.3739
0.14606	21.3746
0.14606	21.3743
0.146061	21.3753
0.146061	21.3755
0.146061	21.3744
0.146062	21.3743
0.146062	21.3751
0.146063	21.3748
0.146063	21.375
0.146063	21.3747
0.146063	21.3751
0.146063	21.3753
0.146063	21.3756
0.146064	21.3754
0.146065	21.3753
0.146065	21.3755
0.146066	21.3756
0.146067	21.3685
0.146069	21.3766
0.146069	21.3755
0.14607	21.3753
0.146072	21.3768
0.146072	21.3763
0.146072	21.377
0.146076	21.3774
0.147145	21.9455
0.147152	21.9477
0.147153	21.9462
0.147153	21.9462
0.147154	21.9465
0.147155	21.9466
0.147155	21.9474
0.147155	21.9474
0.147155	21.9483
0.147156	21.9466
0.147156	21.9468
0.147157	21.9471
0.147157	21.9484
0.147157	21.9475
0.147157	21.9485
0.147158	21.9483
0.147159	21.9473
0.14716	21.9485
0.14716	21.9474
0.147161	21.9479
0.147162	21.9489
0.147162	21.948
0.147162	21.9489
0.147162	21.9487
0.147163	21.9491
0.147163	21.9488
0.147163	21.9495
0.147163	21.9493
0.147163	21.9484
0.147164	21.9441
0.147164	21.9491
0.147164	21.9488
0.147164	21.9491
0.147165	21.9489
0.147165	21.9486
0.147165	21.9483
0.147165	21.9479
0.147165	21.9491
0.147165	21.9495
0.147166	21.9491
0.147166	21.9487
0.147166	21.9491
0.147166	21.949
0.147166	21.948
0.147167	21.9494
0.147167	21.9481
0.147167	21.9483
0.147167	21.9486
0.147168	21.9503
0.14717	21.9495
0.147171	21.9492
0.147171	21.949
0.147171	21.9494
0.147171	21.9507
0.147173	21.9508
0.147175	21.951
0.147182	21.9524
0.147525	22.0034
0.148383	22.1203
0.14839	22.121
0.148392	22.1219
0.148392	22.1224
0.148393	22.1231
0.148394	22.1217
0.148395	22.1234
0.148396	22.123
0.148396	22.1223
0.148397	22.122
0.148397	22.1229
0.148397	22.124
0.148398	22.1239
0.148398	22.1227
0.148398	22.1237
0.148399	22.1224
0.1484	22.1232
0.1484	22.1245
0.1484	22.1233
0.148401	22.1245
0.148401	22.1239
0.148401	22.1245
0.148402	22.1244
0.148402	22.1231
0.148402	22.124
0.148402	22.1239
0.148403	22.1242
0.148404	22.1238
0.148404	22.1244
0.148404	22.1244
0.148405	22.1233
0.148405	22.1239
0.148405	22.1237
0.148405	22.1251
0.148405	22.1233
0.148405	22.1244
0.148405	22.124
0.148406	22.1237
0.148406	22.1241
0.148406	22.1251
0.148406	22.124
0.148407	22.1254
0.148407	22.1245
0.148407	22.1246
0.148407	22.1251
0.148407	22.1238
0.148408	22.1243
0.148408	22.1253
0.148408	22.125
0.148408	22.125
0.148408	22.1253
0.148408	22.1236
0.148408	22.1252
0.148408	22.1247
0.148409	22.1252
0.148409	22.1241
0.148409	22.1259
0.14841	22.1257
0.14841	22.1242
0.148411	22.1262
0.148411	22.125
0.148412	22.1248
0.148417	22.127
0.148436	22.1303
0.149756	22.1867
0.149758	22.1875
0.14976	22.1881
0.14976	22.1892
0.149761	22.1877
0.149761	22.1885
0.149761	22.1894
0.149762	22.1895
0.149762	22.1894
0.149762	22.1887
0.149764	22.188
0.149764	22.1895
0.149765	22.1885
0.149765	22.1888
0.149766	22.1893
0.149766	22.1892
0.149766	22.1901
0.149766	22.1892
0.149766	22.1883
0.149767	22.1895
0.149767	22.19
0.149767	22.189
0.149767	22.1898
0.149768	22.1898
0.149768	22.1894
0.149768	22.1894
0.149768	22.1889
0.149769	22.1889
0.14977	22.189
0.14977	22.189
0.14977	22.1903
0.149771	22.1895
0.149771	22.1903
0.149771	22.1906
0.149771	22.1905
0.149771	22.1895
0.149771	22.19
0.149771	22.1891
0.149772	22.1895
0.149773	22.1905
0.149773	22.1909
0.149773	22.1912
0.149773	22.1893
0.149773	22.191
0.149773	22.1904
0.149773	22.1897
0.149774	22.1903
0.149774	22.1907
0.149775	22.1896
0.149776	22.1898
0.149776	22.1903
0.149776	22.1896
0.149776	22.1912
0.149776	22.1913
0.149777	22.1903
0.149777	22.1905
0.149777	22.1906
0.149777	22.1903
0.149778	22.1907
0.149778	22.1904
0.149778	22.1908
0.149778	22.1918
0.149779	22.1914
0.149779	22.1903
0.149779	22.191
0.149781	22.1921
0.149781	22.1918
0.149784	22.1908
0.149789	22.1935
0.149793	22.1938
0.150975	22.1318
0.15123	22.1115
0.151235	22.1117
