(title "Circumferential Averages")
(labels "Radius" "Tangential Velocity")

((xy/key/label "")
0.142018	-5.21753
0.14203	-11.5849
0.142063	-23.1357
0.142074	-20.6644
0.142078	-23.709
0.142142	-32.2209
0.142152	-32.2233
0.142153	-32.2235
0.142161	-32.2253
0.1422	-34.8535
0.142264	-38.9765
0.142265	-38.9771
0.142268	-38.9777
0.142268	-38.9777
0.142272	-38.9787
0.142276	-38.9798
0.142283	-38.9817
0.142444	-44.1029
0.142455	-44.7418
0.142457	-44.7425
0.142458	-44.743
0.14246	-44.7435
0.142463	-44.7445
0.142466	-44.7455
0.142467	-44.7454
0.142467	-44.7456
0.142468	-44.7459
0.142474	-44.7479
0.142622	-48.0654
0.142736	-50.666
0.142738	-50.667
0.142739	-50.6676
0.14274	-50.6673
0.142741	-50.6673
0.142741	-50.6677
0.142742	-50.6683
0.142743	-50.6685
0.142744	-50.669
0.142747	-50.6694
0.142749	-50.6703
0.14275	-50.671
0.14275	-50.6707
0.142755	-50.6728
0.142756	-50.6734
0.142891	-52.4912
0.143115	-55.6025
0.143124	-55.6061
0.143126	-55.6066
0.143127	-55.6064
0.143128	-55.6071
0.143128	-55.6069
0.143128	-55.607
0.143129	-55.6069
0.143129	-55.6074
0.14313	-55.6078
0.143132	-55.6088
0.143132	-55.6085
0.143132	-55.6092
0.143133	-55.6087
0.143134	-55.6095
0.143135	-55.6099
0.143135	-55.6096
0.143135	-55.6103
0.143138	-55.6113
0.143138	-55.6106
0.143147	-55.614
0.143309	-56.0838
0.143636	-56.9786
0.143639	-56.9804
0.14364	-56.9803
0.14364	-56.9807
0.14364	-56.9803
0.143643	-56.9818
0.143643	-56.9815
0.143643	-56.982
0.143644	-56.9819
0.143644	-56.9822
0.143644	-56.9821
0.143645	-56.9825
0.143647	-56.9836
0.143648	-56.9838
0.143648	-56.9835
0.14365	-56.9843
0.14365	-56.9844
0.143651	-56.9851
0.143653	-56.9856
0.143654	-56.9862
0.143655	-56.9867
0.143655	-56.9868
0.143656	-56.9869
0.143658	-56.9878
0.143658	-56.9879
0.143659	-56.9881
0.14366	-56.9888
0.143665	-56.9907
0.1441	-56.0477
0.144288	-55.633
0.14429	-55.6332
0.14429	-55.6329
0.144295	-55.6353
0.144295	-55.6346
0.144295	-55.6356
0.144295	-55.6348
0.144297	-55.6355
0.144297	-55.6359
0.144297	-55.6357
0.144297	-55.6347
0.144298	-55.636
0.1443	-55.6363
0.1443	-55.6372
0.1443	-55.6372
0.144301	-55.6361
0.144301	-55.6378
0.144302	-55.6375
0.144302	-55.6369
0.144303	-55.6373
0.144303	-55.6368
0.144303	-55.6385
0.144305	-55.6391
0.144305	-55.6388
0.144305	-55.638
0.144305	-55.6391
0.144306	-55.6382
0.144306	-55.6383
0.144307	-55.6386
0.144308	-55.6391
0.144308	-55.6397
0.144313	-55.6415
0.144313	-55.6416
0.144314	-55.6408
0.144322	-55.6463
0.145012	-54.0254
0.145094	-53.7986
0.145096	-53.8009
0.145098	-53.8012
0.145099	-53.8028
0.1451	-53.8019
0.145101	-53.8017
0.145102	-53.8014
0.145103	-53.8047
0.145103	-53.8053
0.145104	-53.8034
0.145104	-53.8059
0.145104	-53.8036
0.145105	-53.8069
0.145105	-53.805
0.145105	-53.8071
0.145106	-53.8049
0.145106	-53.8054
0.145107	-53.8051
0.145108	-53.8044
0.145108	-53.8072
0.145109	-53.8069
0.145109	-53.8073
0.14511	-53.8046
0.145111	-53.81
0.145111	-53.8099
0.145111	-53.8068
0.145111	-53.8087
0.145111	-53.8071
0.145111	-53.8097
0.145112	-53.8093
0.145112	-53.8053
0.145113	-53.8063
0.145113	-53.8097
0.145114	-53.8106
0.145115	-53.8095
0.145116	-53.8105
0.145117	-53.8099
0.145117	-53.8112
0.145117	-53.8075
0.145117	-53.8069
0.145118	-53.8117
0.145118	-53.8085
0.1457	-53.7454
0.146037	-53.7429
0.146046	-53.7459
0.146046	-53.7482
0.14605	-53.7487
0.14605	-53.747
0.146054	-53.7541
0.146054	-53.7545
0.146054	-53.7514
0.146054	-53.7545
0.146055	-53.75
0.146056	-53.7514
0.146056	-53.7512
0.146056	-53.7545
0.146056	-53.7501
0.146057	-53.7497
0.146057	-53.751
0.146057	-53.7494
0.146057	-53.7523
0.146058	-53.7554
0.146059	-53.7554
0.146059	-53.7546
0.14606	-53.7555
0.14606	-53.7552
0.14606	-53.7512
0.14606	-53.7508
0.14606	-53.754
0.14606	-53.7527
0.146061	-53.7573
0.146061	-53.7578
0.146061	-53.7531
0.146062	-53.7521
0.146062	-53.7555
0.146063	-53.7546
0.146063	-53.7551
0.146063	-53.7538
0.146063	-53.7555
0.146063	-53.7577
0.146063	-53.7564
0.146064	-53.7565
0.146065	-53.7557
