15	1
196.046938	52.674454	37.818000
196.877600	49.479207	20.562139
197.873120	45.334639	18.983123
200.926760	28.673509	12.155867
201.452045	24.666654	10.410852
201.893672	20.676648	8.604573
202.267570	16.726927	6.697608
202.568860	12.823972	4.684220
202.793472	8.9444392	2.616258
202.921649	5.0895418	0.495093
202.973987	-2.500252	-3.965314
202.886605	-6.260366	-6.252142
202.551029	-13.383080	-11.387346
202.049016	-19.554688	-17.644985
201.794791	-22.087599	-37.182000
