152	1
140.9880522913746	1.835513847570906	-18.70809029062777
140.9929322230615	1.405236997078347	-19.02478803159916
140.996929504455	0.9136163434622281	-19.2338955243511
140.999423890126	0.3870308807906161	-19.32422766733602
140.9999487712017	-0.1464070938982008	-19.29322493924428
140.9984681642303	-0.6572466887026734	-19.1359463383282
140.995238005174	-1.158841298014518	-18.94854798353142
140.9902496408001	-1.658421421569599	-18.75589494619556
140.9835381017969	-2.154641131841506	-18.55478773907676
140.9751183027231	-2.648681772345377	-18.34843759749518
140.9650210325292	-3.140372566282458	-18.13662554922118
140.9532787649306	-3.629304299556001	-17.91860643172529
140.9399234057392	-4.115337133579826	-17.69428695342945
140.9249899445056	-4.598327741873478	-17.46358877086806
140.9085160258677	-5.078131291920878	-17.2264349392468
140.890545788128	-5.554384133652322	-16.98233870149994
140.8711434877775	-6.026459385333235	-16.73036589443899
140.8503829297921	-6.493682307664246	-16.46961398468331
140.8283451488185	-6.9553425885408	-16.19924050111951
140.805121752413	-7.410654249519235	-15.91840772444669
140.7808660430455	-7.858059961595376	-15.62523716571814
140.7557159404094	-8.296428023471343	-15.3187946612607
140.7298040597053	-8.724914264813073	-14.99874287535178
140.7032739494468	-9.142715927012265	-14.6649149874228
140.6762741561896	-9.549087275210571	-14.31730013421018
140.6489391599357	-9.942950763442928	-13.95560715772686
140.621478580175	-10.32314389445227	-13.57958261571287
140.5941256211833	-10.68846853977211	-13.18909489683798
140.5671175095728	-11.03760543839156	-12.78404908199639
140.540697983346	-11.36911033365975	-12.3644184532208
140.5151182961107	-11.6814240957366	-11.93027110605674
140.4906373886201	-11.97288763410367	-11.48180288273905
140.4675209995929	-12.24176443896191	-11.01937730932764
140.4460385026874	-12.4862841567556	-10.54355156758629
140.426460501085	-12.70469750273186	-10.05511658582929
140.4090386210096	-12.89588996292332	-9.555317051504691
140.3939253780305	-13.05946535258462	-9.04573753589095
140.3812971284758	-13.19450436121096	-8.527801808573477
140.3713881117545	-13.29941725282053	-8.002883229705168
140.3644686501839	-13.37222262532471	-7.472513665006898
140.3603055774604	-13.415983253912	-6.93890846135397
140.3586646721676	-13.43322863581211	-6.403770733339608
140.3594767954472	-13.42468893472305	-5.868419724559186
140.362740571241	-13.39038200309235	-5.334112250036696
140.3684971819712	-13.329888114624	-4.802153772023721
140.3765198531664	-13.24547201093928	-4.273482565170731
140.3866519475467	-13.13812662785323	-3.749022775019081
140.398778308256	-13.00831178392419	-3.229708610870937
140.4127657984623	-12.85666645673805	-2.716391146132553
140.4284670383555	-12.68398250031967	-2.209810520132511
140.4457240241347	-12.49117828313158	-1.710591333127356
140.4643723176129	-12.27926398299995	-1.219226069184987
140.4842443791769	-12.04931381907718	-0.7360838225030377
140.5051728633239	-11.80243602660831	-0.2614118440897338
140.5270003628	-11.53939865253474	0.2044573269030005
140.5495862237507	-11.25981391604729	0.6605521807986804
140.5727494205409	-10.96525471750636	1.107098092514165
140.5963277781652	-10.65722173576938	1.544441010007604
140.6201775318851	-10.33689325695619	1.972846656715215
140.6441667422813	-10.00518327778983	2.392498064537703
140.6681689103384	-9.662791737538896	2.803479012836932
140.6920580426584	-9.310225669723989	3.205773757850766
140.7157025098802	-8.947822182840659	3.59924424456758
140.738958626015	-8.575751701821252	3.983609823432429
140.7616444732877	-8.194389790308751	4.358797842085911
140.7836058606458	-7.805291638655691	4.72600324359657
140.804819112603	-7.409379123327843	5.085899351581292
140.8252576512155	-7.007315438479719	5.438957385479478
140.844884731317	-6.599606895568866	5.785528485690345
140.8636521332446	-6.186633594539251	6.12586085913466
