152	1
141.9990798854196	-0.5111999028593386	-3.141135134924241
141.9988764168119	-0.5648952648845671	-3.544817724912263
141.9987003453357	-0.6075296584676361	-3.949820162486281
141.9985589250329	-0.6397366464661879	-4.35578570901402
141.9984560520423	-0.6621767692176263	-4.762409523572582
141.9983931892924	-0.6755223120252031	-5.169435121619561
141.9983688354263	-0.6806313783154209	-5.576648920981749
141.9983887774224	-0.6764474620257016	-5.983866839726288
141.9984589739177	-0.661552949182066	-6.390835516149696
141.9985717198101	-0.6368987097662276	-6.79733144800664
141.9987185259945	-0.6032720236107002	-7.203185505520112
141.9988898712417	-0.5614961310335637	-7.608282761898233
141.9990755470095	-0.5123919213491248	-8.012558497885788
141.999265062868	-0.4568690581318018	-8.416004493016773
141.9994494675781	-0.3954024023434722	-8.818586607869198
141.9996239448982	-0.3268037969813769	-9.220013569093592
141.9997783080004	-0.2509277242805835	-9.620128353100586
141.9999006174838	-0.1679898427505586	-10.0188412094831
141.9999784347628	-0.07824357163641729	-10.41607585216252
141.9999988567783	0.01809252587826523	-10.81176457861505
141.9999486228047	0.1208000651460399	-11.20584837190169
141.999814283808	0.2296471506340865	-11.59828116467508
141.9995822948289	0.3444286599719489	-11.98901869036295
141.9992381779483	0.465155626095514	-12.37796067987724
141.9987663262218	0.5919169994329411	-12.76497681988457
141.9981503886729	0.7247631950945753	-13.14994758108806
141.9973731503845	0.8637282892323457	-13.5327517488068
141.9964161457051	1.008857120280267	-13.91326015397296
141.9952603024926	1.160193646994607	-14.29134242142539
141.9938861921881	1.317683722535049	-14.66690324686182
141.9922737535782	1.481270604077487	-15.03984687816501
141.9904101371095	1.650304294674205	-15.41035271684682
141.9882517796852	1.826574052925526	-15.77746855450081
141.9858994035554	2.000982897084157	-16.14544637743381
141.9840113969501	2.130907179833628	-16.5307715844442
141.9831376332076	2.188291739595454	-16.93343856935817
141.9833589275693	2.173897701994608	-17.33988907564804
141.9846551149455	2.087534977351016	-17.73732593330739
141.9868549246563	1.932061522638098	-18.11314368819285
141.9896758869963	1.712407312356708	-18.45542628920104
141.992744	1.43549767006369	-18.75330972001149
